8.442186,-4.757279,3.038399, -1.632777
8.442186,-4.757279,2.927978, -1.498475
8.442186,-4.757279,2.894390, -1.408663
8.442186,-4.757279,2.824587, -1.305271
8.442186,-4.757279,2.749557, -1.204230
8.442186,-4.757279,2.681421, -1.110822
3.672381,-1.435991,2.615412, -1.022690
3.510500,-1.292653,2.560503, -0.942840
3.457774,-1.195302,2.529847, -0.874531
3.244310,-1.049441,2.438576, -0.788810
3.195364,-0.963427,2.422708, -0.730465
3.147428,-0.880613,2.418702, -0.676724
2.949360,-0.761740,2.320799, -0.599400
2.882495,-0.683072,2.269445, -0.537796
2.779762,-0.600117,2.213827, -0.477939
2.724020,-0.531020,2.197165, -0.428315
2.693142,-0.469113,2.152953, -0.375018
2.639936,-0.405433,2.147777, -0.329849
2.521498,-0.335613,2.089380, -0.278097
2.492738,-0.280980,2.062164, -0.232446
2.444643,-0.225981,2.013566, -0.186132
2.365210,-0.170851,1.989089, -0.143681
2.298915,-0.119766,1.948037, -0.101486
2.270573,-0.072661,1.933100, -0.061862
2.196415,-0.026218,1.899849, -0.022678
2.164665,0.017434,1.893913, 0.015253
2.147861,0.060283,1.867005, 0.052401
2.087566,0.100426,1.847123, 0.088859
2.056139,0.140226,1.806856, 0.123225
2.001926,0.176882,1.775939, 0.156915
1.976379,0.214645,1.742500, 0.189244
1.935529,0.249552,1.733450, 0.223498
1.901132,0.284031,1.716486, 0.256445
1.861875,0.316496,1.692955, 0.287781
1.839675,0.350852,1.669739, 0.318443
1.822546,0.385652,1.648218, 0.348764
1.784821,0.415249,1.614730, 0.375676
1.747850,0.443802,1.588311, 0.403293
1.714523,0.472120,1.567131, 0.431533
1.684590,0.500223,1.566754, 0.465233
1.665247,0.530854,1.544675, 0.492418
1.637121,0.558147,1.514629, 0.516386
1.605991,0.583611,1.494547, 0.543112
1.582506,0.611213,1.478893, 0.571195
1.539542,0.630354,1.450703, 0.593980
1.529894,0.662517,1.438089, 0.622761
1.517310,0.693566,1.424162, 0.650988
1.474256,0.710029,1.416634, 0.682277
1.452306,0.735719,1.388460, 0.703375
1.419628,0.755358,1.362742, 0.725090
1.409635,0.786736,1.338481, 0.747024
1.374153,0.803531,1.317107, 0.770174
1.344494,0.822797,1.301888, 0.796723
1.309792,0.838149,1.291534, 0.826465
1.305814,0.873041,1.283912, 0.858398
1.278082,0.892093,1.265586, 0.883371
1.252867,0.912416,1.240824, 0.903646
1.239513,0.941253,1.229151, 0.933384
1.221409,0.966586,1.205035, 0.953628
1.181600,0.974102,1.176573, 0.969958
1.187186,1.019323,1.181583, 1.014512
1.143851,1.022592,1.158595, 1.035773
1.131658,1.053246,1.131441, 1.053044
1.113468,1.078773,1.109837, 1.075255
1.079854,1.089070,1.083360, 1.092606
1.057864,1.110616,1.093048, 1.147555
1.031110,1.126989,1.093048, 1.147555
1.004115,1.142706,1.093048, 1.147555
0.988911,1.172021,1.093048, 1.147555
0.959921,1.185085,1.093048, 1.147555
0.950568,1.222876,1.093048, 1.147555
0.931031,1.248323,1.093048, 1.147555
0.900825,1.259500,1.093048, 1.147555
0.878779,1.282037,1.093048, 1.147555
0.878779,1.282037,1.093048, 1.147555
0.878779,1.282037,1.093048, 1.147555
0.878779,1.282037,1.093048, 1.147555
0.878779,1.282037,1.093048, 1.147555
0.878779,1.282037,1.093048, 1.147555
0.878779,1.282037,4.036599, 7.741730
0.878779,1.282037,3.854720, 7.769584
0.878779,1.282037,3.691344, 7.831245
0.878779,1.282037,3.516279, 7.865459
0.878779,1.282037,3.361077, 7.941982
0.878779,1.282037,3.200931, 8.007808
0.878779,1.282037,3.033099, 8.053170
0.878779,1.282037,2.865260, 8.096523
0.878779,1.282037,2.715531, 8.192300
2.577063,8.330627,2.544007, 8.223769
2.394776,8.328132,2.731732, 9.499941
2.222423,8.353280,2.537879, 9.538964
2.053384,8.390025,2.537879, 9.538964
1.880335,8.408627,2.537879, 9.538964
1.709168,8.432405,2.537879, 9.538964
1.540591,8.469407,2.537879, 9.538964
1.370698,8.500059,1.562608, 9.690142
1.199841,8.526091,1.367722, 9.719058
1.181915,9.822304,1.175174, 9.766281
0.981429,9.813677,0.976837, 9.767764
0.981429,9.813677,0.782126, 9.806273
0.981429,9.813677,0.586675, 9.843704
0.981429,9.813677,0.391053, 9.905674
0.981429,9.813677,0.192789, 9.938654
0.981429,9.813677,-0.005887, 9.940025
-0.201242,9.813479,-0.204913, 9.992517
-0.396175,9.781065,-0.204913, 9.992517
-0.593518,9.806454,-0.204913, 9.992517
-0.788768,9.782983,-0.204913, 9.992517
-0.987655,9.796605,-0.204913, 9.992517
-1.185887,9.790558,-0.204913, 9.992517
-1.387724,9.804287,-0.204913, 9.992517
-1.588832,9.802469,-0.204913, 9.992517
-1.787867,9.782722,-0.204913, 9.992517
-1.990936,9.779533,-1.459486, 7.169033
-1.990936,9.779533,-1.600050, 7.125228
-1.990936,9.779533,-1.749163, 7.117521
-1.990936,9.779533,-1.749163, 7.117521
-1.990936,9.779533,-1.749163, 7.117521
-1.990936,9.779533,-2.326878, 7.490634
-1.990936,9.779533,-2.457687, 7.385465
-1.990936,9.779533,-2.594283, 7.303600
-2.596595,6.870147,-2.594283, 7.303600
-2.721275,6.786810,-2.594283, 7.303600
-2.868603,6.759710,-2.594283, 7.303600
-3.020503,6.739506,-3.404829, 7.597034
-3.020503,6.739506,-3.524611, 7.460459
-3.020503,6.739506,-2.184260, 4.393315
-3.630471,6.949030,-2.243574, 4.294391
-3.722635,6.790267,-2.346292, 4.279751
-3.852951,6.704980,-4.539739, 7.900143
-4.077401,6.776922,-4.600072, 7.645636
-4.077401,6.776922,-4.775673, 7.588331
-4.077401,6.776922,-4.775673, 7.588331
-4.729316,6.885351,-4.775673, 7.588331
-4.800553,6.697062,-4.775673, 7.588331
-2.931509,3.922014,-5.106284, 6.831607
-2.994922,3.844489,-5.231763, 6.715854
-3.081266,3.796393,-5.412551, 6.668743
-5.801209,6.862793,-5.412551, 6.668743
-5.903265,6.706535,-5.265359, 5.981828
-6.062321,6.615208,-5.344233, 5.831630
-6.062321,6.615208,-5.431146, 5.692837
-6.062321,6.615208,-5.431146, 5.692837
-6.167038,5.965460,-5.431146, 5.692837
-6.243203,5.800932,-5.431146, 5.692837
-6.323842,5.643698,-5.546803, 4.950231
-6.323842,5.643698,-5.591290, 4.791794
-6.234755,5.129898,-5.767571, 4.745503
-6.191797,4.889463,-5.767571, 4.745503
-6.285628,4.762125,-5.767571, 4.745503
-6.424780,4.667448,-5.767571, 4.745503
-6.424780,4.667448,-5.767571, 4.745503
-6.424780,4.667448,-5.767571, 4.745503
-6.424780,4.667448,-5.767571, 4.745503
-6.298758,3.845642,-5.767571, 4.745503
-6.363452,3.712525,-5.767571, 4.745503
-6.460163,3.597672,-5.767571, 4.745503
-6.460163,3.597672,-5.767571, 4.745503
-6.460163,3.597672,-5.767571, 4.745503
-6.460163,3.597672,-5.767571, 4.745503
-6.460163,3.597672,-9.018126, 4.113696
-6.460163,3.597672,-9.078356, 3.922958
-6.460163,3.597672,-9.041244, 3.693375
-6.460163,3.597672,-9.063479, 3.491827
-6.460163,3.597672,-9.063696, 3.284605
-6.460163,3.597672,-9.084089, 3.087240
-6.460163,3.597672,-9.073672, 2.882093
-6.460163,3.597672,-9.051569, 2.676535
-9.637249,2.642069,-9.089586, 2.491926
-9.605119,2.428349,-9.083059, 2.296363
-9.608547,2.226079,-9.099682, 2.108187
-9.553073,2.012938,-9.112307, 1.920063
-9.571866,1.817528,-9.112307, 1.920063
-9.505860,1.608475,-9.112307, 1.920063
-9.495047,1.411230,-9.112307, 1.920063
-9.450011,1.211177,-9.807750, 1.257027
-9.403987,1.013781,-9.819803, 1.058607
-9.359114,0.819270,-9.881602, 0.865007
-9.354998,0.629938,-9.911531, 0.667413
-9.320836,0.439942,-9.938061, 0.469075
-9.306903,0.252344,-9.947504, 0.269713
-9.306903,0.252344,-9.947504, 0.269713
-9.306903,0.252344,-9.947504, 0.269713
-9.306903,0.252344,-9.947504, 0.269713
-9.876109,-0.525502,-9.947504, 0.269713
-9.879406,-0.724706,-9.947504, 0.269713
-9.868472,-0.922751,-9.947504, 0.269713
-9.872515,-1.122350,-8.198342, -0.932023
-9.882336,-1.324195,-8.071072, -1.081493
-9.882336,-1.324195,-8.071072, -1.081493
-9.882336,-1.324195,-8.071072, -1.081493
-9.882336,-1.324195,-8.071072, -1.081493
-9.882336,-1.324195,-8.071072, -1.081493
-9.882336,-1.324195,-8.071072, -1.081493
-9.882336,-1.324195,-8.071072, -1.081493
-9.882336,-1.324195,-8.071072, -1.081493
-7.836280,-2.369449,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-8.071072, -1.081493
-7.690718,-2.494939,-3.712477, -3.352712
-7.690718,-2.494939,-3.572483, -3.358395
-7.690718,-2.494939,-3.385031, -3.312208
-7.690718,-2.494939,-3.128130, -3.185875
-7.690718,-2.494939,-2.996794, -3.176949
-7.690718,-2.494939,-2.863491, -3.160238
-7.690718,-2.494939,-2.800374, -3.217995
-7.690718,-2.494939,-2.768191, -3.312895
-7.690718,-2.494939,-2.736377, -3.411761
-3.054025,-3.968482,-2.719002, -3.533144
-2.954941,-4.003524,-2.644635, -3.583103
-2.764370,-3.907031,-2.597862, -3.671696
-2.558901,-3.775097,-2.571685, -3.793957
-2.311201,-3.561480,-2.552640, -3.933529
-2.225576,-3.584063,-2.497367, -4.021756
-2.181560,-3.674748,-2.460846, -4.145194
-2.141323,-3.776881,-2.433687, -4.292554
-2.077082,-3.840408,-2.366193, -4.374959
-2.027139,-3.934287,-2.316146, -4.495195
-1.974666,-4.028680,-2.316146, -4.495195
-1.942296,-4.172441,-2.316146, -4.495195
-1.867982,-4.232612,-2.316146, -4.495195
-1.793148,-4.294696,-2.316146, -4.495195
-1.736357,-4.405324,-2.316146, -4.495195
-1.709225,-4.605390,-3.474996, -9.363139
-1.629512,-4.676180,-3.284454, -9.425332
-1.568055,-4.808418,-3.079243, -9.442455
-1.568055,-4.808418,-2.888821, -9.501355
-1.568055,-4.808418,-2.685508, -9.513870
-1.568055,-4.808418,-2.685508, -9.513870
-1.568055,-4.808418,-2.685508, -9.513870
-1.568055,-4.808418,-2.685508, -9.513870
-1.568055,-4.808418,-2.685508, -9.513870
-1.738032,-9.836122,-2.685508, -9.513870
-1.535281,-9.832172,-1.516494, -9.711859
-1.335525,-9.841339,-1.320399, -9.729877
-1.134458,-9.833709,-1.127632, -9.774533
-0.940572,-9.890627,-0.935016, -9.832201
-0.940572,-9.890627,-0.736432, -9.831095
-0.940572,-9.890627,-0.540982, -9.881580
-0.940572,-9.890627,-0.343060, -9.907033
-0.940572,-9.890627,-0.144295, -9.922484
0.054392,-9.828381,0.055126, -9.960954
0.251515,-9.822460,0.166861, -6.516445
0.448540,-9.814368,0.292576, -6.401775
0.646096,-9.817199,0.421913, -6.410812
0.843775,-9.826861,0.556167, -6.477294
1.039111,-9.803493,0.689481, -6.504904
1.237715,-9.805012,0.689481, -6.504904
1.441019,-9.830523,0.689481, -6.504904
1.638271,-9.804207,0.689481, -6.504904
1.219665,-6.495579,0.689481, -6.504904
1.323278,-6.343512,0.689481, -6.504904
1.434555,-6.246824,0.689481, -6.504904
1.566257,-6.242637,0.689481, -6.504904
1.566257,-6.242637,1.880821, -6.905311
1.566257,-6.242637,2.011999, -6.841833
1.566257,-6.242637,2.160317, -6.835757
1.566257,-6.242637,2.160317, -6.835757
1.566257,-6.242637,2.160317, -6.835757
1.566257,-6.242637,2.160317, -6.835757
1.566257,-6.242637,2.160317, -6.835757
1.566257,-6.242637,2.160317, -6.835757
1.566257,-6.242637,2.160317, -6.835757
3.087700,-6.449203,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,2.160317, -6.835757
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,7.399859, -6.272783
3.218471,-6.391346,3.338494, -2.013329
8.403533,-4.839932,3.308244, -1.905351
8.403533,-4.839932,3.174178, -1.744053
8.403533,-4.839932,2.985587, -1.563112
8.403533,-4.839932,2.966076, -1.477818
8.403533,-4.839932,2.852165, -1.350682
8.403533,-4.839932,2.766790, -1.243094
8.403533,-4.839932,2.724363, -1.158922
3.737862,-1.502206,2.649946, -1.064985
3.644680,-1.380402,2.632203, -0.996932
3.491730,-1.242911,2.545025, -0.905923
3.397610,-1.133138,2.528121, -0.843155
3.226775,-1.004636,2.417837, -0.752778
3.117309,-0.902300,2.372713, -0.686778
3.052932,-0.817675,2.355084, -0.630768
2.950019,-0.726993,2.299376, -0.566650
